V_DS	Id(M1)
Step Information: V_GS=0  (Step: 1/41)
9.800000000000001e+00	2.022855e-01
1.000000000000000e+01	2.022855e-01
Step Information: V_GS=2.8  (Step: 15/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	3.921949e-02
4.000000000000000e-01	7.725826e-02
6.000000000000001e-01	1.138394e-01
8.000000000000000e-01	1.485848e-01
1.000000000000000e+00	1.809666e-01
1.200000000000000e+00	2.102194e-01
1.400000000000000e+00	2.351776e-01
1.600000000000000e+00	2.539483e-01
1.800000000000000e+00	2.631587e-01
2.000000000000000e+00	2.635216e-01
2.200000000000000e+00	2.634442e-01
2.400000000000000e+00	2.634442e-01
2.600000000000000e+00	2.634442e-01
2.800000000000000e+00	2.634442e-01
3.000000000000000e+00	2.634442e-01
3.200000000000000e+00	2.634442e-01
3.400000000000000e+00	2.634442e-01
3.600000000000000e+00	2.634442e-01
3.800000000000000e+00	2.634442e-01
4.000000000000000e+00	2.634442e-01
4.200000000000000e+00	2.634442e-01
4.400000000000000e+00	2.634442e-01
4.600000000000001e+00	2.634442e-01
4.800000000000001e+00	2.634442e-01
5.000000000000000e+00	2.634442e-01
5.200000000000000e+00	2.634442e-01
5.400000000000000e+00	2.634442e-01
5.600000000000001e+00	2.634442e-01
5.800000000000001e+00	2.634442e-01
6.000000000000000e+00	2.634442e-01
6.200000000000000e+00	2.634442e-01
6.400000000000000e+00	2.634442e-01
6.600000000000001e+00	2.634442e-01
6.800000000000001e+00	2.634442e-01
7.000000000000000e+00	2.634442e-01
7.200000000000000e+00	2.634442e-01
7.400000000000000e+00	2.634442e-01
7.600000000000001e+00	2.634442e-01
7.800000000000001e+00	2.634442e-01
8.000000000000000e+00	2.634442e-01
8.200000000000001e+00	2.634442e-01
8.400000000000000e+00	2.634442e-01
8.600000000000000e+00	2.634442e-01
8.800000000000001e+00	2.634442e-01
9.000000000000000e+00	2.634442e-01
9.200000000000001e+00	2.634442e-01
9.400000000000000e+00	2.634442e-01
9.600000000000001e+00	2.634442e-01
9.800000000000001e+00	2.634442e-01
1.000000000000000e+01	2.634442e-01
Step Information: V_GS=3  (Step: 16/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.030501e-02
4.000000000000000e-01	7.972734e-02
6.000000000000001e-01	1.180922e-01
8.000000000000000e-01	1.551719e-01
1.000000000000000e+00	1.906658e-01
1.200000000000000e+00	2.241669e-01
1.400000000000000e+00	2.551069e-01
1.600000000000000e+00	2.826626e-01
1.800000000000000e+00	3.055815e-01
2.000000000000000e+00	3.218307e-01
2.200000000000000e+00	3.278701e-01
2.400000000000000e+00	3.279341e-01
2.600000000000000e+00	3.278986e-01
2.800000000000000e+00	3.278986e-01
3.000000000000000e+00	3.278986e-01
3.200000000000000e+00	3.278986e-01
3.400000000000000e+00	3.278986e-01
3.600000000000000e+00	3.278986e-01
3.800000000000000e+00	3.278986e-01
4.000000000000000e+00	3.278986e-01
4.200000000000000e+00	3.278986e-01
4.400000000000000e+00	3.278986e-01
4.600000000000001e+00	3.278986e-01
4.800000000000001e+00	3.278986e-01
5.000000000000000e+00	3.278986e-01
5.200000000000000e+00	3.278986e-01
5.400000000000000e+00	3.278986e-01
5.600000000000001e+00	3.278986e-01
5.800000000000001e+00	3.278986e-01
6.000000000000000e+00	3.278986e-01
6.200000000000000e+00	3.278986e-01
6.400000000000000e+00	3.278986e-01
6.600000000000001e+00	3.278986e-01
6.800000000000001e+00	3.278986e-01
7.000000000000000e+00	3.278986e-01
7.200000000000000e+00	3.278986e-01
7.400000000000000e+00	3.278986e-01
7.600000000000001e+00	3.278986e-01
7.800000000000001e+00	3.278986e-01
8.000000000000000e+00	3.278986e-01
8.200000000000001e+00	3.278986e-01
8.400000000000000e+00	3.278986e-01
8.600000000000000e+00	3.278986e-01
8.800000000000001e+00	3.278986e-01
9.000000000000000e+00	3.278986e-01
9.200000000000001e+00	3.278986e-01
9.400000000000000e+00	3.278986e-01
9.600000000000001e+00	3.278986e-01
9.800000000000001e+00	3.278986e-01
1.000000000000000e+01	3.278986e-01
Step Information: V_GS=3.2  (Step: 17/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.114178e-02
4.000000000000000e-01	8.159866e-02
6.000000000000001e-01	1.212533e-01
8.000000000000000e-01	1.599578e-01
1.000000000000000e+00	1.975248e-01
1.200000000000000e+00	2.337121e-01
1.400000000000000e+00	2.682001e-01
1.600000000000000e+00	3.005565e-01
1.800000000000000e+00	3.301790e-01
2.000000000000000e+00	3.561965e-01
2.200000000000000e+00	3.772863e-01
2.400000000000000e+00	3.913048e-01
2.600000000000000e+00	3.951748e-01
2.800000000000000e+00	3.950792e-01
3.000000000000000e+00	3.950664e-01
3.200000000000000e+00	3.950664e-01
3.400000000000000e+00	3.950664e-01
3.600000000000000e+00	3.950664e-01
3.800000000000000e+00	3.950664e-01
4.000000000000000e+00	3.950664e-01
4.200000000000000e+00	3.950664e-01
4.400000000000000e+00	3.950664e-01
4.600000000000001e+00	3.950664e-01
4.800000000000001e+00	3.950664e-01
5.000000000000000e+00	3.950664e-01
5.200000000000000e+00	3.950664e-01
5.400000000000000e+00	3.950664e-01
5.600000000000001e+00	3.950664e-01
5.800000000000001e+00	3.950664e-01
6.000000000000000e+00	3.950664e-01
6.200000000000000e+00	3.950664e-01
6.400000000000000e+00	3.950664e-01
6.600000000000001e+00	3.950664e-01
6.800000000000001e+00	3.950664e-01
7.000000000000000e+00	3.950664e-01
7.200000000000000e+00	3.950664e-01
7.400000000000000e+00	3.950664e-01
7.600000000000001e+00	3.950664e-01
7.800000000000001e+00	3.950664e-01
8.000000000000000e+00	3.950664e-01
8.200000000000001e+00	3.950664e-01
8.400000000000000e+00	3.950664e-01
8.600000000000000e+00	3.950664e-01
8.800000000000001e+00	3.950664e-01
9.000000000000000e+00	3.950664e-01
9.200000000000001e+00	3.950664e-01
9.400000000000000e+00	3.950664e-01
9.600000000000001e+00	3.950664e-01
9.800000000000001e+00	3.950664e-01
1.000000000000000e+01	3.950664e-01
Step Information: V_GS=3.4  (Step: 18/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.180659e-02
4.000000000000000e-01	8.306624e-02
6.000000000000001e-01	1.236963e-01
8.000000000000000e-01	1.635955e-01
1.000000000000000e+00	2.026390e-01
1.200000000000000e+00	2.406709e-01
1.400000000000000e+00	2.774937e-01
1.600000000000000e+00	3.128524e-01
1.800000000000000e+00	3.464110e-01
2.000000000000000e+00	3.777163e-01
2.200000000000000e+00	4.061379e-01
2.400000000000000e+00	4.307661e-01
2.600000000000000e+00	4.502232e-01
2.800000000000000e+00	4.622824e-01
3.000000000000000e+00	4.646236e-01
3.200000000000000e+00	4.645255e-01
3.400000000000000e+00	4.645212e-01
3.600000000000000e+00	4.645212e-01
3.800000000000000e+00	4.645212e-01
4.000000000000000e+00	4.645212e-01
4.200000000000000e+00	4.645212e-01
4.400000000000000e+00	4.645212e-01
4.600000000000001e+00	4.645212e-01
4.800000000000001e+00	4.645212e-01
5.000000000000000e+00	4.645212e-01
5.200000000000000e+00	4.645212e-01
5.400000000000000e+00	4.645212e-01
5.600000000000001e+00	4.645212e-01
5.800000000000001e+00	4.645212e-01
6.000000000000000e+00	4.645212e-01
6.200000000000000e+00	4.645212e-01
6.400000000000000e+00	4.645212e-01
6.600000000000001e+00	4.645212e-01
6.800000000000001e+00	4.645212e-01
7.000000000000000e+00	4.645212e-01
7.200000000000000e+00	4.645212e-01
7.400000000000000e+00	4.645212e-01
7.600000000000001e+00	4.645212e-01
7.800000000000001e+00	4.645212e-01
8.000000000000000e+00	4.645212e-01
8.200000000000001e+00	4.645212e-01
8.400000000000000e+00	4.645212e-01
8.600000000000000e+00	4.645212e-01
8.800000000000001e+00	4.645212e-01
9.000000000000000e+00	4.645212e-01
9.200000000000001e+00	4.645212e-01
9.400000000000000e+00	4.645212e-01
9.600000000000001e+00	4.645212e-01
9.800000000000001e+00	4.645212e-01
1.000000000000000e+01	4.645212e-01
Step Information: V_GS=3.6  (Step: 19/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.234753e-02
4.000000000000000e-01	8.424821e-02
6.000000000000001e-01	1.256416e-01
8.000000000000000e-01	1.664553e-01
1.000000000000000e+00	2.066020e-01
1.200000000000000e+00	2.459755e-01
1.400000000000000e+00	2.844451e-01
1.600000000000000e+00	3.218478e-01
1.800000000000000e+00	3.579771e-01
2.000000000000000e+00	3.925672e-01
2.200000000000000e+00	4.252685e-01
2.400000000000000e+00	4.556104e-01
2.600000000000000e+00	4.829401e-01
2.800000000000000e+00	5.063180e-01
3.000000000000000e+00	5.243252e-01
3.200000000000000e+00	5.346766e-01
3.400000000000000e+00	5.360283e-01
3.600000000000000e+00	5.359394e-01
3.800000000000000e+00	5.359381e-01
4.000000000000000e+00	5.359381e-01
4.200000000000000e+00	5.359381e-01
4.400000000000000e+00	5.359381e-01
4.600000000000001e+00	5.359381e-01
4.800000000000001e+00	5.359381e-01
5.000000000000000e+00	5.359381e-01
5.200000000000000e+00	5.359381e-01
5.400000000000000e+00	5.359381e-01
5.600000000000001e+00	5.359381e-01
5.800000000000001e+00	5.359381e-01
6.000000000000000e+00	5.359381e-01
6.200000000000000e+00	5.359381e-01
6.400000000000000e+00	5.359381e-01
6.600000000000001e+00	5.359381e-01
6.800000000000001e+00	5.359381e-01
7.000000000000000e+00	5.359381e-01
7.200000000000000e+00	5.359381e-01
7.400000000000000e+00	5.359381e-01
7.600000000000001e+00	5.359381e-01
7.800000000000001e+00	5.359381e-01
8.000000000000000e+00	5.359381e-01
8.200000000000001e+00	5.359381e-01
8.400000000000000e+00	5.359381e-01
8.600000000000000e+00	5.359381e-01
8.800000000000001e+00	5.359381e-01
9.000000000000000e+00	5.359381e-01
9.200000000000001e+00	5.359381e-01
9.400000000000000e+00	5.359381e-01
9.600000000000001e+00	5.359381e-01
9.800000000000001e+00	5.359381e-01
1.000000000000000e+01	5.359381e-01
Step Information: V_GS=3.8  (Step: 20/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.279631e-02
4.000000000000000e-01	8.522066e-02
6.000000000000001e-01	1.272276e-01
8.000000000000000e-01	1.687634e-01
1.000000000000000e+00	2.097648e-01
1.200000000000000e+00	2.501560e-01
1.400000000000000e+00	2.898462e-01
1.600000000000000e+00	3.287249e-01
1.800000000000000e+00	3.666560e-01
2.000000000000000e+00	4.034703e-01
2.200000000000000e+00	4.389539e-01
2.400000000000000e+00	4.728318e-01
2.600000000000000e+00	5.047435e-01
2.800000000000000e+00	5.342044e-01
3.000000000000000e+00	5.605441e-01
3.200000000000000e+00	5.828007e-01
3.400000000000000e+00	5.995271e-01
3.600000000000000e+00	6.084023e-01
3.800000000000000e+00	6.091387e-01
4.000000000000000e+00	6.090636e-01
4.200000000000000e+00	6.090633e-01
4.400000000000000e+00	6.090633e-01
4.600000000000001e+00	6.090633e-01
4.800000000000001e+00	6.090633e-01
5.000000000000000e+00	6.090633e-01
5.200000000000000e+00	6.090633e-01
5.400000000000000e+00	6.090633e-01
5.600000000000001e+00	6.090633e-01
5.800000000000001e+00	6.090633e-01
6.000000000000000e+00	6.090633e-01
6.200000000000000e+00	6.090633e-01
6.400000000000000e+00	6.090633e-01
6.600000000000001e+00	6.090633e-01
6.800000000000001e+00	6.090633e-01
7.000000000000000e+00	6.090633e-01
7.200000000000000e+00	6.090633e-01
7.400000000000000e+00	6.090633e-01
7.600000000000001e+00	6.090633e-01
7.800000000000001e+00	6.090633e-01
8.000000000000000e+00	6.090633e-01
8.200000000000001e+00	6.090633e-01
8.400000000000000e+00	6.090633e-01
8.600000000000000e+00	6.090633e-01
8.800000000000001e+00	6.090633e-01
9.000000000000000e+00	6.090633e-01
9.200000000000001e+00	6.090633e-01
9.400000000000000e+00	6.090633e-01
9.600000000000001e+00	6.090633e-01
9.800000000000001e+00	6.090633e-01
1.000000000000000e+01	6.090633e-01
Step Information: V_GS=4  (Step: 21/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.317462e-02
4.000000000000000e-01	8.603481e-02
6.000000000000001e-01	1.285455e-01
8.000000000000000e-01	1.706658e-01
1.000000000000000e+00	2.123482e-01
1.200000000000000e+00	2.535370e-01
1.400000000000000e+00	2.941664e-01
1.600000000000000e+00	3.341579e-01
1.800000000000000e+00	3.734172e-01
2.000000000000000e+00	4.118301e-01
2.200000000000000e+00	4.492561e-01
2.400000000000000e+00	4.855207e-01
2.600000000000000e+00	5.204038e-01
2.800000000000000e+00	5.536228e-01
3.000000000000000e+00	5.848083e-01
3.200000000000000e+00	6.134650e-01
3.400000000000000e+00	6.389095e-01
3.600000000000000e+00	6.601647e-01
3.800000000000000e+00	6.757663e-01
4.000000000000000e+00	6.833775e-01
4.200000000000000e+00	6.837541e-01
4.400000000000000e+00	6.836933e-01
4.600000000000001e+00	6.836932e-01
4.800000000000001e+00	6.836932e-01
5.000000000000000e+00	6.836932e-01
5.200000000000000e+00	6.836932e-01
5.400000000000000e+00	6.836932e-01
5.600000000000001e+00	6.836932e-01
5.800000000000001e+00	6.836932e-01
6.000000000000000e+00	6.836932e-01
6.200000000000000e+00	6.836932e-01
6.400000000000000e+00	6.836932e-01
6.600000000000001e+00	6.836932e-01
6.800000000000001e+00	6.836932e-01
7.000000000000000e+00	6.836932e-01
7.200000000000000e+00	6.836932e-01
7.400000000000000e+00	6.836932e-01
7.600000000000001e+00	6.836932e-01
7.800000000000001e+00	6.836932e-01
8.000000000000000e+00	6.836932e-01
8.200000000000001e+00	6.836932e-01
8.400000000000000e+00	6.836932e-01
8.600000000000000e+00	6.836932e-01
8.800000000000001e+00	6.836932e-01
9.000000000000000e+00	6.836932e-01
9.200000000000001e+00	6.836932e-01
9.400000000000000e+00	6.836932e-01
9.600000000000001e+00	6.836932e-01
9.800000000000001e+00	6.836932e-01
1.000000000000000e+01	6.836932e-01
Step Information: V_GS=4.2  (Step: 22/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.349788e-02
4.000000000000000e-01	8.672646e-02
6.000000000000001e-01	1.296581e-01
8.000000000000000e-01	1.722610e-01
1.000000000000000e+00	2.144986e-01
1.200000000000000e+00	2.563286e-01
1.400000000000000e+00	2.977019e-01
1.600000000000000e+00	3.385609e-01
1.800000000000000e+00	3.788374e-01
2.000000000000000e+00	4.184507e-01
2.200000000000000e+00	4.573036e-01
2.400000000000000e+00	4.952784e-01
2.600000000000000e+00	5.322310e-01
2.800000000000000e+00	5.679824e-01
3.000000000000000e+00	6.023074e-01
3.200000000000000e+00	6.349176e-01
3.400000000000000e+00	6.654363e-01
3.600000000000000e+00	6.933605e-01
3.800000000000000e+00	7.179980e-01
4.000000000000000e+00	7.383626e-01
4.200000000000000e+00	7.529828e-01
4.400000000000000e+00	7.595232e-01
4.600000000000001e+00	7.597100e-01
4.800000000000001e+00	7.596621e-01
5.000000000000000e+00	7.596621e-01
5.200000000000000e+00	7.596621e-01
5.400000000000000e+00	7.596621e-01
5.600000000000001e+00	7.596621e-01
5.800000000000001e+00	7.596621e-01
6.000000000000000e+00	7.596621e-01
6.200000000000000e+00	7.596621e-01
6.400000000000000e+00	7.596621e-01
6.600000000000001e+00	7.596621e-01
6.800000000000001e+00	7.596621e-01
7.000000000000000e+00	7.596621e-01
7.200000000000000e+00	7.596621e-01
7.400000000000000e+00	7.596621e-01
7.600000000000001e+00	7.596621e-01
7.800000000000001e+00	7.596621e-01
8.000000000000000e+00	7.596621e-01
8.200000000000001e+00	7.596621e-01
8.400000000000000e+00	7.596621e-01
8.600000000000000e+00	7.596621e-01
8.800000000000001e+00	7.596621e-01
9.000000000000000e+00	7.596621e-01
9.200000000000001e+00	7.596621e-01
9.400000000000000e+00	7.596621e-01
9.600000000000001e+00	7.596621e-01
9.800000000000001e+00	7.596621e-01
1.000000000000000e+01	7.596621e-01
Step Information: V_GS=4.4  (Step: 23/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.377729e-02
4.000000000000000e-01	8.732133e-02
6.000000000000001e-01	1.306100e-01
8.000000000000000e-01	1.736179e-01
1.000000000000000e+00	2.163166e-01
1.200000000000000e+00	2.586730e-01
1.400000000000000e+00	3.006496e-01
1.600000000000000e+00	3.422028e-01
1.800000000000000e+00	3.832817e-01
2.000000000000000e+00	4.238271e-01
2.200000000000000e+00	4.637692e-01
2.400000000000000e+00	5.030247e-01
2.600000000000000e+00	5.414943e-01
2.800000000000000e+00	5.790573e-01
3.000000000000000e+00	6.155665e-01
3.200000000000000e+00	6.508393e-01
3.400000000000000e+00	6.846462e-01
3.600000000000000e+00	7.166944e-01
3.800000000000000e+00	7.466021e-01
4.000000000000000e+00	7.738607e-01
4.200000000000000e+00	7.977729e-01
4.400000000000000e+00	8.173491e-01
4.600000000000001e+00	8.311191e-01
4.800000000000001e+00	8.367638e-01
5.000000000000000e+00	8.368694e-01
5.200000000000000e+00	8.368324e-01
5.400000000000000e+00	8.368324e-01
5.600000000000001e+00	8.368324e-01
5.800000000000001e+00	8.368324e-01
6.000000000000000e+00	8.368324e-01
6.200000000000000e+00	8.368324e-01
6.400000000000000e+00	8.368324e-01
6.600000000000001e+00	8.368324e-01
6.800000000000001e+00	8.368324e-01
7.000000000000000e+00	8.368324e-01
7.200000000000000e+00	8.368324e-01
7.400000000000000e+00	8.368324e-01
7.600000000000001e+00	8.368324e-01
7.800000000000001e+00	8.368324e-01
8.000000000000000e+00	8.368324e-01
8.200000000000001e+00	8.368324e-01
8.400000000000000e+00	8.368324e-01
8.600000000000000e+00	8.368324e-01
8.800000000000001e+00	8.368324e-01
9.000000000000000e+00	8.368324e-01
9.200000000000001e+00	8.368324e-01
9.400000000000000e+00	8.368324e-01
9.600000000000001e+00	8.368324e-01
9.800000000000001e+00	8.368324e-01
1.000000000000000e+01	8.368324e-01
Step Information: V_GS=4.6  (Step: 24/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.402120e-02
4.000000000000000e-01	8.783843e-02
6.000000000000001e-01	1.314336e-01
8.000000000000000e-01	1.747864e-01
1.000000000000000e+00	2.178739e-01
1.200000000000000e+00	2.606701e-01
1.400000000000000e+00	3.031453e-01
1.600000000000000e+00	3.452660e-01
1.800000000000000e+00	3.869931e-01
2.000000000000000e+00	4.282820e-01
2.200000000000000e+00	4.690807e-01
2.400000000000000e+00	5.093282e-01
2.600000000000000e+00	5.489532e-01
2.800000000000000e+00	5.878706e-01
3.000000000000000e+00	6.259788e-01
3.200000000000000e+00	6.631549e-01
3.400000000000000e+00	6.992490e-01
3.600000000000000e+00	7.340757e-01
3.800000000000000e+00	7.674024e-01
4.000000000000000e+00	7.989326e-01
4.200000000000000e+00	8.282812e-01
4.400000000000000e+00	8.549365e-01
4.600000000000001e+00	8.781994e-01
4.800000000000001e+00	8.970811e-01
5.000000000000000e+00	9.101207e-01
5.200000000000000e+00	9.150349e-01
5.400000000000000e+00	9.151172e-01
5.600000000000001e+00	9.150887e-01
5.800000000000001e+00	9.150887e-01
6.000000000000000e+00	9.150887e-01
6.200000000000000e+00	9.150887e-01
6.400000000000000e+00	9.150887e-01
6.600000000000001e+00	9.150887e-01
6.800000000000001e+00	9.150887e-01
7.000000000000000e+00	9.150887e-01
7.200000000000000e+00	9.150887e-01
7.400000000000000e+00	9.150887e-01
7.600000000000001e+00	9.150887e-01
7.800000000000001e+00	9.150887e-01
8.000000000000000e+00	9.150887e-01
8.200000000000001e+00	9.150887e-01
8.400000000000000e+00	9.150887e-01
8.600000000000000e+00	9.150887e-01
8.800000000000001e+00	9.150887e-01
9.000000000000000e+00	9.150887e-01
9.200000000000001e+00	9.150887e-01
9.400000000000000e+00	9.150887e-01
9.600000000000001e+00	9.150887e-01
9.800000000000001e+00	9.150887e-01
1.000000000000000e+01	9.150887e-01
Step Information: V_GS=4.8  (Step: 25/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.423598e-02
4.000000000000000e-01	8.829208e-02
6.000000000000001e-01	1.321534e-01
8.000000000000000e-01	1.758033e-01
1.000000000000000e+00	2.192230e-01
1.200000000000000e+00	2.623918e-01
1.400000000000000e+00	3.052859e-01
1.600000000000000e+00	3.478787e-01
1.800000000000000e+00	3.901398e-01
2.000000000000000e+00	4.320347e-01
2.200000000000000e+00	4.735235e-01
2.400000000000000e+00	5.145604e-01
2.600000000000000e+00	5.550923e-01
2.800000000000000e+00	5.950570e-01
3.000000000000000e+00	6.343815e-01
3.200000000000000e+00	6.729792e-01
3.400000000000000e+00	7.107469e-01
3.600000000000000e+00	7.475598e-01
3.800000000000000e+00	7.832657e-01
4.000000000000000e+00	8.176770e-01
4.200000000000000e+00	8.505588e-01
4.400000000000000e+00	8.816123e-01
4.600000000000001e+00	9.104505e-01
4.800000000000001e+00	9.365605e-01
5.000000000000000e+00	9.592440e-01
5.200000000000000e+00	9.775177e-01
5.400000000000000e+00	9.899361e-01
5.600000000000001e+00	9.943403e-01
5.800000000000001e+00	9.943550e-01
6.000000000000000e+00	9.943330e-01
6.200000000000000e+00	9.943330e-01
6.400000000000000e+00	9.943330e-01
6.600000000000001e+00	9.943330e-01
6.800000000000001e+00	9.943330e-01
7.000000000000000e+00	9.943330e-01
7.200000000000000e+00	9.943330e-01
7.400000000000000e+00	9.943330e-01
7.600000000000001e+00	9.943330e-01
7.800000000000001e+00	9.943330e-01
8.000000000000000e+00	9.943330e-01
8.200000000000001e+00	9.943330e-01
8.400000000000000e+00	9.943330e-01
8.600000000000000e+00	9.943330e-01
8.800000000000001e+00	9.943330e-01
9.000000000000000e+00	9.943330e-01
9.200000000000001e+00	9.943330e-01
9.400000000000000e+00	9.943330e-01
9.600000000000001e+00	9.943330e-01
9.800000000000001e+00	9.943330e-01
1.000000000000000e+01	9.943330e-01
Step Information: V_GS=5  (Step: 26/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.442656e-02
4.000000000000000e-01	8.869328e-02
6.000000000000001e-01	1.327877e-01
8.000000000000000e-01	1.766961e-01
1.000000000000000e+00	2.204031e-01
1.200000000000000e+00	2.638915e-01
1.400000000000000e+00	3.071422e-01
1.600000000000000e+00	3.501338e-01
1.800000000000000e+00	3.928421e-01
2.000000000000000e+00	4.352397e-01
2.200000000000000e+00	4.772956e-01
2.400000000000000e+00	5.189744e-01
2.600000000000000e+00	5.602356e-01
2.800000000000000e+00	6.010322e-01
3.000000000000000e+00	6.413102e-01
3.200000000000000e+00	6.810062e-01
3.400000000000000e+00	7.200461e-01
3.600000000000000e+00	7.583420e-01
3.800000000000000e+00	7.957891e-01
4.000000000000000e+00	8.322610e-01
4.200000000000000e+00	8.676041e-01
4.400000000000000e+00	9.016290e-01
4.600000000000001e+00	9.340993e-01
4.800000000000001e+00	9.647148e-01
5.000000000000000e+00	9.930878e-01
5.200000000000000e+00	1.018706e+00
5.400000000000000e+00	1.040875e+00
5.600000000000001e+00	1.058620e+00
5.800000000000001e+00	1.070516e+00
6.000000000000000e+00	1.074557e+00
6.200000000000000e+00	1.074499e+00
6.400000000000000e+00	1.074481e+00
6.600000000000001e+00	1.074481e+00
6.800000000000001e+00	1.074481e+00
7.000000000000000e+00	1.074481e+00
7.200000000000000e+00	1.074481e+00
7.400000000000000e+00	1.074481e+00
7.600000000000001e+00	1.074481e+00
7.800000000000001e+00	1.074481e+00
8.000000000000000e+00	1.074481e+00
8.200000000000001e+00	1.074481e+00
8.400000000000000e+00	1.074481e+00
8.600000000000000e+00	1.074481e+00
8.800000000000001e+00	1.074481e+00
9.000000000000000e+00	1.074481e+00
9.200000000000001e+00	1.074481e+00
9.400000000000000e+00	1.074481e+00
9.600000000000001e+00	1.074481e+00
9.800000000000001e+00	1.074481e+00
1.000000000000000e+01	1.074481e+00
Step Information: V_GS=5.2  (Step: 27/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.459680e-02
4.000000000000000e-01	8.905065e-02
6.000000000000001e-01	1.333511e-01
8.000000000000000e-01	1.774865e-01
1.000000000000000e+00	2.214440e-01
1.200000000000000e+00	2.652096e-01
1.400000000000000e+00	3.087676e-01
1.600000000000000e+00	3.521003e-01
1.800000000000000e+00	3.951882e-01
2.000000000000000e+00	4.380093e-01
2.200000000000000e+00	4.805390e-01
2.400000000000000e+00	5.227492e-01
2.600000000000000e+00	5.646085e-01
2.800000000000000e+00	6.060806e-01
3.000000000000000e+00	6.471242e-01
3.200000000000000e+00	6.876917e-01
3.400000000000000e+00	7.277281e-01
3.600000000000000e+00	7.671691e-01
3.800000000000000e+00	8.059396e-01
4.000000000000000e+00	8.439504e-01
4.200000000000000e+00	8.810956e-01
4.400000000000000e+00	9.172479e-01
4.600000000000001e+00	9.522522e-01
4.800000000000001e+00	9.859180e-01
5.000000000000000e+00	1.018008e+00
5.200000000000000e+00	1.048222e+00
5.400000000000000e+00	1.076172e+00
5.600000000000001e+00	1.101349e+00
5.800000000000001e+00	1.123063e+00
6.000000000000000e+00	1.140352e+00
6.200000000000000e+00	1.151815e+00
6.400000000000000e+00	1.155535e+00
6.600000000000001e+00	1.155475e+00
6.800000000000001e+00	1.155460e+00
7.000000000000000e+00	1.155460e+00
7.200000000000000e+00	1.155460e+00
7.400000000000000e+00	1.155460e+00
7.600000000000001e+00	1.155460e+00
7.800000000000001e+00	1.155460e+00
8.000000000000000e+00	1.155460e+00
8.200000000000001e+00	1.155460e+00
8.400000000000000e+00	1.155460e+00
8.600000000000000e+00	1.155460e+00
8.800000000000001e+00	1.155460e+00
9.000000000000000e+00	1.155460e+00
9.200000000000001e+00	1.155460e+00
9.400000000000000e+00	1.155460e+00
9.600000000000001e+00	1.155460e+00
9.800000000000001e+00	1.155460e+00
1.000000000000000e+01	1.155460e+00
Step Information: V_GS=5.4  (Step: 28/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.474980e-02
4.000000000000000e-01	8.937099e-02
6.000000000000001e-01	1.338546e-01
8.000000000000000e-01	1.781910e-01
1.000000000000000e+00	2.223692e-01
1.200000000000000e+00	2.663774e-01
1.400000000000000e+00	3.102026e-01
1.600000000000000e+00	3.538302e-01
1.800000000000000e+00	3.972443e-01
2.000000000000000e+00	4.404268e-01
2.200000000000000e+00	4.833578e-01
2.400000000000000e+00	5.260149e-01
2.600000000000000e+00	5.683730e-01
2.800000000000000e+00	6.104035e-01
3.000000000000000e+00	6.520743e-01
3.200000000000000e+00	6.933486e-01
3.400000000000000e+00	7.341845e-01
3.600000000000000e+00	7.745337e-01
3.800000000000000e+00	8.143402e-01
4.000000000000000e+00	8.535393e-01
4.200000000000000e+00	8.920546e-01
4.400000000000000e+00	9.297965e-01
4.600000000000001e+00	9.666578e-01
4.800000000000001e+00	1.002510e+00
5.000000000000000e+00	1.037199e+00
5.200000000000000e+00	1.070531e+00
5.400000000000000e+00	1.102270e+00
5.600000000000001e+00	1.132116e+00
5.800000000000001e+00	1.159683e+00
6.000000000000000e+00	1.184465e+00
6.200000000000000e+00	1.205779e+00
6.400000000000000e+00	1.222678e+00
6.600000000000001e+00	1.233790e+00
6.800000000000001e+00	1.237280e+00
7.000000000000000e+00	1.237220e+00
7.200000000000000e+00	1.237207e+00
7.400000000000000e+00	1.237207e+00
7.600000000000001e+00	1.237207e+00
7.800000000000001e+00	1.237207e+00
8.000000000000000e+00	1.237207e+00
8.200000000000001e+00	1.237207e+00
8.400000000000000e+00	1.237207e+00
8.600000000000000e+00	1.237207e+00
8.800000000000001e+00	1.237207e+00
9.000000000000000e+00	1.237207e+00
9.200000000000001e+00	1.237207e+00
9.400000000000000e+00	1.237207e+00
9.600000000000001e+00	1.237207e+00
9.800000000000001e+00	1.237207e+00
1.000000000000000e+01	1.237207e+00
